"","origincityLabel","origincountry","originlat","originlong","originpopulation","sistercityLabel","destinationlat","destinationlong","destinationpopulation","destination_countryLabel","dist","eu","samecountry","typecountry"
"11785","Warsaw","Poland",52.216666666667,21.033333333333,1748916,"Zagreb",45.8,15.95,790017,"Croatia",804,"EU","different","EU"
"11786","Kraków","Poland",50.066666666667,19.95,761900,"Veliko Tarnovo",43.082222222222,25.631666666667,71150,"Bulgaria",889,"EU","different","EU"
"11787","Lublin","Poland",51.233333333333,22.566666666667,324637,"Pernik",42.609722222222,23.030833333333,75191,"Bulgaria",959,"EU","different","EU"
"11788","Kraków","Poland",50.066666666667,19.95,761900,"Split",43.51,16.45,178102,"Croatia",776,"EU","different","EU"
"11789","Radom","Poland",51.403611111111,21.156666666667,219703,"Ploiești",44.938611111111,26.0225,209945,"Romania",804,"EU","different","EU"
"11790","Bytom Odrzański","Poland",51.733333333333,15.816666666667,NA,"Pößneck",50.7,11.6,NA,"Germany",315,"EU","different","EU"
"11791","Debrzno","Poland",53.533333333333,17.233333333333,NA,"Weinbach",50.433333333333,8.3,4429,"Germany",701,"EU","different","EU"
"11792","Okonek","Poland",53.533333333333,16.85,NA,"Ahrensbök",54.016666666667,10.583333333333,NA,"Germany",415,"EU","different","EU"
"11793","Gorzów Wielkopolski","Poland",52.733333333333,15.25,124470,"Charlottenburg-Wilmersdorf",52.5,13.283333333333,334351,"Germany",135,"EU","different","EU"
"11794","Karpacz","Poland",50.778333333333,15.757222222222,4888,"Kamenz",51.266666666667,14.1,15202,"Germany",128,"EU","different","EU"
"11795","Karlino","Poland",54.039166666667,15.878611111111,NA,"Dargun",53.883333333333,12.833333333333,4436,"Germany",200,"EU","different","EU"
"11796","Krapkowice","Poland",50.466666666667,17.966666666667,16721,"Ebersbach-Neugersdorf",51,14.6,14086,"Germany",244,"EU","different","EU"
"11797","Lubań","Poland",51.116666666667,15.3,NA,"Löbau",51.094444444444,14.666666666667,18374,"Germany",44,"EU","different","EU"
"11798","Kąty Wrocławskie","Poland",51.033333333333,16.766666666667,NA,"Biblis",49.684097222222,8.4508333333333,NA,"Germany",608,"EU","different","EU"
"11799","Świnoujście","Poland",53.916666666667,14.25,NA,"Nordenham",53.5,8.4666666666667,26325,"Germany",383,"EU","different","EU"
"11800","Lwówek Śląski","Poland",51.116666666667,15.583333333333,9500,"Wilthen",51.1,14.4,NA,"Germany",83,"EU","different","EU"
"11801","Żywiec","Poland",49.689166666667,19.205833333333,NA,"Unterhaching",48.065833333333,11.61,17260,"Germany",584,"EU","different","EU"
"11802","Oświęcim","Poland",50.033333333333,19.233333333333,NA,"Breisach",48.028888888889,7.58,15315,"Germany",877,"EU","different","EU"
"11803","Środa Śląska","Poland",51.15,16.583333333333,NA,"Saterland",53.033333333333,7.7166666666667,NA,"Germany",640,"EU","different","EU"
"11804","Wągrowiec","Poland",52.8,17.2,NA,"Adendorf",53.283333333333,10.45,NA,"Germany",454,"EU","different","EU"
"11805","Trzebnica","Poland",51.305,17.061388888889,13161,"Kitzingen",49.733333333333,10.166666666667,20474,"Germany",518,"EU","different","EU"
"11806","Miastko","Poland",54.016666666667,16.983333333333,NA,"Bad Fallingbostel",52.8675,9.6966666666667,11044,"Germany",499,"EU","different","EU"
"11807","Międzyrzecz","Poland",52.448333333333,15.588333333333,18459,"Reinickendorf",52.566666666667,13.333333333333,NA,"Germany",153,"EU","different","EU"
"11808","Ciechanów","Poland",52.866666666667,20.633333333333,NA,"Haldensleben",52.283333333333,11.416666666667,NA,"Germany",626,"EU","different","EU"
"11809","Głowno","Poland",51.964166666667,19.711666666667,NA,"Remptendorf",50.533333333333,11.65,NA,"Germany",583,"EU","different","EU"
"11810","Ostróda","Poland",53.7,19.966666666667,NA,"Osterode am Harz",51.728611111111,10.252222222222,NA,"Germany",689,"EU","different","EU"
"11811","Gmina Święciechowa","Poland",51.85,16.5,NA,"Großhabersdorf",49.404166666667,10.788055555556,3429,"Germany",486,"EU","different","EU"
"11812","Nisko","Poland",50.533333333333,22.133333333333,NA,"Hecklingen",51.85,11.516666666667,NA,"Germany",753,"EU","different","EU"
"11813","Jaworzyna Śląska","Poland",50.916666666667,16.433333333333,NA,"Pfeffenhausen",48.666666666667,11.966666666667,4179,"Germany",407,"EU","different","EU"
"11814","Goleniów","Poland",53.55,14.816666666667,NA,"Bergen auf Rügen",54.416666666667,13.433333333333,13612,"Germany",132,"EU","different","EU"
"11815","Gogolin","Poland",50.488055555556,18.023888888889,NA,"Schongau",47.816666666667,10.9,10182,"Germany",597,"EU","different","EU"
"11816","Długołęka","Poland",51.17583333,17.19166667,NA,"Velen",51.893888888889,6.9897222222222,NA,"Germany",710,"EU","different","EU"
"11817","Warta","Poland",51.7,18.633333333333,NA,"Lengerich",52.175,7.8666666666667,21867,"Germany",739,"EU","different","EU"
"11818","Gubin","Poland",51.95,14.716666666667,NA,"Guben",51.953333333333,14.716666666667,17971,"Germany",0,"EU","different","EU"
"11819","Paczków","Poland",50.45,17,NA,"Einbeck",51.816666666667,9.8666666666667,27931,"Germany",520,"EU","different","EU"
"11820","Suchy Las","Poland",52.47528,16.8825,NA,"Isernhagen",52.434166666667,9.8572222222222,NA,"Germany",476,"EU","different","EU"
"11821","Wieluń","Poland",51.216666666667,18.566666666667,NA,"Adelebsen",51.58,9.7544444444444,6499,"Germany",612,"EU","different","EU"
"11822","Siemiatycze","Poland",52.427222222222,22.8625,NA,"Zehdenick",52.983055555556,13.333055555556,NA,"Germany",645,"EU","different","EU"
"11823","Kazimierz Dolny","Poland",51.322222222222,21.9475,NA,"Steglitz-Zehlendorf",52.433333333333,13.25,NA,"Germany",609,"EU","different","EU"
"11824","Dobczyce","Poland",49.9,20.1,NA,"Versmold",52.043611111111,8.15,NA,"Germany",869,"EU","different","EU"
"11825","Ostrówek, Wieluń County","Poland",51.33638889,18.61805556,NA,"Adelebsen",51.58,9.7544444444444,6499,"Germany",614,"EU","different","EU"
"11826","Lubsko","Poland",51.783333333333,14.966666666667,NA,"Vlotho",52.166666666667,8.8497222222222,18800,"Germany",421,"EU","different","EU"
"11827","Wrocław","Poland",51.10773,17.03533,634404,"Reinickendorf",52.566666666667,13.333333333333,NA,"Germany",302,"EU","different","EU"
"11828","Kołobrzeg","Poland",54.166666666667,15.566666666667,46716,"Pankow",52.566666666667,13.4,NA,"Germany",229,"EU","different","EU"
"11829","Strawczyn","Poland",50.93333,20.41667,NA,"Falkenstein, Saxony",50.466666666667,12.366666666667,8359,"Germany",569,"EU","different","EU"
"11830","Gmina Zbąszyń","Poland",52.253055555556,15.917777777778,NA,"Brieskow-Finkenheerd",52.266666666667,14.583055555556,NA,"Germany",91,"EU","different","EU"
"11831","Wieluń","Poland",51.216666666667,18.566666666667,NA,"Osterburg",52.783333333333,11.766666666667,NA,"Germany",497,"EU","different","EU"
"11832","Rabka-Zdrój","Poland",49.616666666667,19.966666666667,NA,"Murrhardt",48.979444444444,9.5783333333333,14331,"Germany",756,"EU","different","EU"
"11833","Sokółka","Poland",53.4,23.5,NA,"Rochlitz",51.048055555556,12.798611111111,5905,"Germany",773,"EU","different","EU"
"11834","Szczecin","Poland",53.424722222222,14.555277777778,407047,"Friedrichshain-Kreuzberg",52.5,13.45,NA,"Germany",127,"EU","different","EU"
"11835","Chełmno","Poland",53.365833333333,18.422777777778,NA,"Hann. Münden",51.416666666667,9.65,24072,"Germany",633,"EU","different","EU"
"11836","Międzyrzecz","Poland",52.448333333333,15.588333333333,18459,"Charlottenburg-Wilmersdorf",52.5,13.283333333333,334351,"Germany",156,"EU","different","EU"
"11837","Jarosław","Poland",50.018611111111,22.679722222222,38796,"Dingelstädt",51.315555555556,10.319444444444,4372,"Germany",882,"EU","different","EU"
"11838","Tuchola","Poland",53.6,17.85,NA,"Olching",48.2,11.316666666667,20062,"Germany",755,"EU","different","EU"
"11839","Dzierzgoń","Poland",53.923333333333,19.351388888889,NA,"Sittensen",53.283333333333,9.5,NA,"Germany",653,"EU","different","EU"
"11840","Pieszyce","Poland",50.716666666667,16.583333333333,NA,"Schortens",53.533333333333,7.95,NA,"Germany",667,"EU","different","EU"
"11841","Pniewy","Poland",52.516666666667,16.266666666667,NA,"Lübbenau",51.866666666667,13.966666666667,16237,"Germany",173,"EU","different","EU"
"11842","Otmuchów","Poland",50.466666666667,17.175,NA,"Bernkastel-Kues",49.916111111111,7.0694444444444,6973,"Germany",721,"EU","different","EU"
"11843","Koszalin","Poland",54.190277777778,16.181666666667,108576,"Tempelhof-Schöneberg",52.466666666667,13.383333333333,NA,"Germany",267,"EU","different","EU"
"11844","Żary","Poland",51.633333333333,15.133333333333,NA,"Weißwasser",51.5,14.633055555556,17074,"Germany",38,"EU","different","EU"
"11845","Częstochowa","Poland",50.8,19.116666666667,NA,"Altötting",48.226666666667,12.678333333333,12750,"Germany",546,"EU","different","EU"
"11846","Buk","Poland",52.35,16.516666666667,NA,"Hambühren",52.633333333333,9.9833333333333,NA,"Germany",443,"EU","different","EU"
"11847","Człuchów","Poland",53.65,17.366666666667,NA,"Uslar",51.659722222222,9.6358333333333,14394,"Germany",566,"EU","different","EU"
"11848","Nysa","Poland",50.471388888889,17.333888888889,46841,"Ingelheim am Rhein",49.974722222222,8.0563888888889,24155,"Germany",662,"EU","different","EU"
"11849","Jeziorany","Poland",53.975902777778,20.747577777778,NA,"Neuenkirchen",52.416666666667,7.8333333333333,NA,"Germany",876,"EU","different","EU"
"11850","Łobez","Poland",53.633333333333,15.616666666667,NA,"Affing",48.466666666667,10.983333333333,4140,"Germany",659,"EU","different","EU"
"11851","Świdnica","Poland",50.846111111111,16.491388888889,NA,"Lübbenau",51.866666666667,13.966666666667,16237,"Germany",209,"EU","different","EU"
"11852","Chmielno","Poland",54.31667,18.1,1721,"Hamminkeln",51.731944444444,6.5908333333333,NA,"Germany",820,"EU","different","EU"
"11853","Kazimierz Dolny","Poland",51.322222222222,21.9475,NA,"Staufen im Breisgau",47.881388888889,7.7313888888889,7715,"Germany",1091,"EU","different","EU"
"11854","Sanok","Poland",49.55,22.216666666667,NA,"Reinheim",49.826111111111,8.8347916666667,NA,"Germany",962,"EU","different","EU"
"11855","Rybnik","Poland",50.083333333333,18.5,NA,"Bedburg-Hau",51.766666666667,6.1833333333333,13033,"Germany",882,"EU","different","EU"
"11856","Sandomierz","Poland",50.683333333333,21.75,24457,"Emmendingen",48.121388888889,7.8491666666667,NA,"Germany",1044,"EU","different","EU"
"11857","Gryfino","Poland",53.25,14.483333,NA,"Bersenbrück",52.533333333333,7.9166666666667,7958,"Germany",447,"EU","different","EU"
"11858","Wałcz","Poland",53.266666666667,16.466666666667,26354,"Demmin",53.905,13.043888888889,11269,"Germany",237,"EU","different","EU"
"11859","Nowogród Bobrzański","Poland",51.8,15.233333333333,NA,"Lübbenau",51.866666666667,13.966666666667,16237,"Germany",87,"EU","different","EU"
"11860","Złotoryja","Poland",51.133333333333,15.916666666667,16479,"Pulsnitz",51.181666666667,14.013055555556,NA,"Germany",133,"EU","different","EU"
"11861","Pruchnik","Poland",49.906111111111,22.516111111111,NA,"Barby",51.966666666667,11.866666666667,8938,"Germany",780,"EU","different","EU"
"11862","Ustroń","Poland",49.716666666667,18.816666666667,NA,"Neukirchen-Vluyn",51.441666666667,6.5583333333333,NA,"Germany",885,"EU","different","EU"
"11863","Kołobrzeg","Poland",54.166666666667,15.566666666667,46716,"Barth",54.366666666667,12.716666666667,8696,"Germany",186,"EU","different","EU"
"11864","Zbrosławice","Poland",50.41667,18.75,NA,"Brackenheim",49.083333333333,9.0666666666667,15220,"Germany",711,"EU","different","EU"
"11865","Gmina Cybinka","Poland",52.2,14.8,NA,"Brieskow-Finkenheerd",52.266666666667,14.583055555556,NA,"Germany",17,"EU","different","EU"
"11866","Góra","Poland",51.666666666667,16.55,NA,"Herzberg am Harz",51.6575,10.341111111111,13059,"Germany",428,"EU","different","EU"
"11867","Kołobrzeg","Poland",54.166666666667,15.566666666667,46716,"Bad Oldesloe",53.811666666667,10.374166666667,24938,"Germany",342,"EU","different","EU"
"11868","Andrychów","Poland",49.866666666667,19.333333333333,NA,"Isny im Allgäu",47.691944444444,10.039444444444,NA,"Germany",722,"EU","different","EU"
"11869","Gryfów Śląski","Poland",51.027222222222,15.419166666667,NA,"Bischofswerda",51.1275,14.179722222222,11573,"Germany",87,"EU","different","EU"
"11870","Bobolice","Poland",53.95,16.583333333333,NA,"Demmin",53.905,13.043888888889,11269,"Germany",232,"EU","different","EU"
"11871","Szamotuły","Poland",52.6,16.583333333333,NA,"Groß-Gerau",49.921388888889,8.4818055555556,NA,"Germany",637,"EU","different","EU"
"11872","Brzeg","Poland",50.866666666667,17.483333333333,36541,"Eckernförde",54.474166666667,9.8377777777778,21859,"Germany",653,"EU","different","EU"
"11873","Szczecin","Poland",53.424722222222,14.555277777778,407047,"Kreuzberg",52.4875,13.3833,151827,"Germany",130,"EU","different","EU"
"11874","Strzegom","Poland",51,16.333333333333,16650,"Auerbach",50.509444444444,12.4,18893,"Germany",282,"EU","different","EU"
"11875","Police","Poland",53.533333333333,14.566666666667,NA,"Pasewalk",53.5,14,10442,"Germany",38,"EU","different","EU"
"11876","Wieluń","Poland",51.216666666667,18.566666666667,NA,"Ochtrup",52.205555555556,7.1902777777778,NA,"Germany",791,"EU","different","EU"
"11877","Pyrzyce","Poland",53.133333333333,14.883333333333,NA,"Korbach",51.283333333333,8.8666666666667,23169,"Germany",458,"EU","different","EU"
"11878","Gmina Chęciny","Poland",50.802777777778,20.467222222222,NA,"Schöneck, Saxony",50.366666666667,12.316666666667,NA,"Germany",577,"EU","different","EU"
"11879","Sulęcin","Poland",52.45,15.116666666667,NA,"Reinickendorf",52.566666666667,13.333333333333,NA,"Germany",121,"EU","different","EU"
"11880","Tychy","Poland",50.166666666667,19,129322,"Marzahn-Hellersdorf",52.533333333333,13.583333333333,NA,"Germany",459,"EU","different","EU"
"11881","Dębno","Poland",52.733333333333,14.7,NA,"Strausberg",52.580833333333,13.881388888889,NA,"Germany",58,"EU","different","EU"
"11882","Wałcz","Poland",53.266666666667,16.466666666667,26354,"Kyritz",52.942222222222,12.397222222222,10274,"Germany",274,"EU","different","EU"
"11883","Krosno Odrzańskie","Poland",52.033333333333,15.1,NA,"Bremervörde",53.483333333333,9.1333333333333,NA,"Germany",432,"EU","different","EU"
"11884","Racibórz","Poland",50.083333333333,18.233333333333,NA,"Roth",49.246111111111,11.091111111111,24819,"Germany",522,"EU","different","EU"
"11885","Busko-Zdrój","Poland",50.466666666667,20.716666666667,NA,"Steinheim",51.85,9.1,12757,"Germany",824,"EU","different","EU"
"11886","Złocieniec","Poland",53.526944444444,16.012222222222,NA,"Bad Segeberg",53.935555555556,10.308888888889,17176,"Germany",378,"EU","different","EU"
"11887","Ropczyce","Poland",50.083333333333,21.633333333333,NA,"Ochsenfurt",49.65,10.066666666667,11155,"Germany",830,"EU","different","EU"
"11888","Duszniki-Zdrój","Poland",50.383333333333,16.383333333333,NA,"Bad Sulza",51.087777777778,11.623333333333,4738,"Germany",344,"EU","different","EU"
"11889","Wadowice","Poland",49.883333333333,19.5,NA,"Marktl",48.253333333333,12.843055555556,2665,"Germany",517,"EU","different","EU"
"11890","Chojnice","Poland",53.7,17.55,NA,"Emsdetten",52.172777777778,7.5344444444444,NA,"Germany",692,"EU","different","EU"
"11891","Głogów","Poland",51.658888888889,16.080277777778,NA,"Riesa",51.308055555556,13.293888888889,30885,"Germany",197,"EU","different","EU"
"11892","Pruszków","Poland",52.166666666667,20.8,NA,"Esslingen am Neckar",48.740555555556,9.3108333333333,90378,"Germany",897,"EU","different","EU"
"11893","Milicz","Poland",51.533333333333,17.283333333333,NA,"Freital",51.016666666667,13.65,39734,"Germany",259,"EU","different","EU"
"11894","Tczew","Poland",54.091111111111,18.786388888889,NA,"Witten",51.433333333333,7.3333333333333,97986,"Germany",824,"EU","different","EU"
"11895","Trzcianka","Poland",53.05,16.466666666667,NA,"Husum",54.476944444444,9.0511111111111,22430,"Germany",512,"EU","different","EU"
"11896","Gmina Żnin","Poland",52.85,17.7,NA,"Mettmann",51.25,6.9666666666667,38291,"Germany",754,"EU","different","EU"
"11897","Ostrów Wielkopolski","Poland",51.65,17.7,NA,"Delitzsch",51.526388888889,12.3425,24850,"Germany",370,"EU","different","EU"
"11898","Koszalin","Poland",54.190277777778,16.181666666667,108576,"Neubrandenburg",53.556944444444,13.260833333333,63437,"Germany",204,"EU","different","EU"
"11899","Jedlina-Zdrój","Poland",50.721111111111,16.338888888889,NA,"Strehla",51.353055555556,13.225833333333,NA,"Germany",229,"EU","different","EU"
"11900","Lębork","Poland",54.55,17.75,NA,"Gummersbach",51.033333333333,7.5666666666667,49734,"Germany",787,"EU","different","EU"
"11901","Bochnia","Poland",49.983333333333,20.433333333333,30075,"Saarlouis",49.316666666667,6.75,NA,"Germany",986,"EU","different","EU"
"11902","Drezdenko","Poland",52.833333333333,15.833333333333,NA,"Winsen",53.366666666667,10.216666666667,NA,"Germany",380,"EU","different","EU"
"11903","Piotrków Trybunalski","Poland",51.4,19.683333333333,77810,"Esslingen am Neckar",48.740555555556,9.3108333333333,90378,"Germany",796,"EU","different","EU"
"11904","Żory","Poland",50.05,18.7,NA,"Kamp-Lintfort",51.5,6.5333333333333,37118,"Germany",869,"EU","different","EU"
"11905","Tarnowskie Góry","Poland",50.45,18.866666666667,NA,"Bernburg",51.8,11.733333333333,33920,"Germany",520,"EU","different","EU"
"11906","Lubomierz","Poland",51.016666666667,15.516666666667,NA,"Wittichenau",51.383333333333,14.25,NA,"Germany",97,"EU","different","EU"
"11907","Świebodzice","Poland",50.85,16.316666666667,NA,"Waldbröl",50.878888888889,7.615,NA,"Germany",610,"EU","different","EU"
"11908","Olszyna","Poland",51.066666666667,15.388888888889,NA,"Ascheberg",51.788888888889,7.62,NA,"Germany",544,"EU","different","EU"
"11909","Malbork","Poland",54.033333333333,19.05,38895,"Nordhorn",52.433333333333,7.0666666666667,52298,"Germany",816,"EU","different","EU"
"11910","Działdowo","Poland",53.233333333333,20.183333333333,NA,"Hersfeld-Rotenburg",50.871597222222,9.7160416666667,120165,"Germany",761,"EU","different","EU"
